,id,chrom,start,end
5161,YNL210W,chrXIV,250931,251743
5162,YNL209W,chrXIV,252059,253900
5163,YNL208W,chrXIV,254418,255017
5164,YNL207W,chrXIV,255353,256630
5165,YNL206C,chrXIV,256788,258155
5166,YNL205C,chrXIV,258155,258577
5167,YNL204C,chrXIV,258375,259277
5168,YNL203C,chrXIV,259439,260050
5169,YNL202W,chrXIV,259578,260456
5170,YNL201C,chrXIV,260627,263203
5171,YNL200C,chrXIV,263713,264453
5172,YNL199C,chrXIV,264926,266530
5173,YNL198C,chrXIV,266514,266816
5174,YNL197C,chrXIV,267608,269593
5175,YNL196C,chrXIV,270275,271171
5176,YNL195C,chrXIV,271523,272308
5177,YNL194C,chrXIV,272710,273615
5178,YNL193W,chrXIV,274368,276044
5179,YNL192W,chrXIV,276502,279897
5180,YNL191W,chrXIV,280432,281505
5181,YNL190W,chrXIV,282395,283009
5182,YNL189W,chrXIV,284260,285888
5183,YNL188W,chrXIV,286308,287609
5184,YNL187W,chrXIV,287994,289067
5185,YNL186W,chrXIV,289498,291876
5186,YNL185C,chrXIV,292193,292669
5187,YNL184C,chrXIV,292557,292883
5188,YNL183C,chrXIV,293137,295509
5189,YNL182C,chrXIV,295960,297627
5190,YNL181W,chrXIV,298335,299558
5191,YNL180C,chrXIV,299654,300649
5192,YNL179C,chrXIV,300666,301103
5193,YNL178W,chrXIV,302680,303402
5194,YNL177C,chrXIV,303686,304615
5195,YNL176C,chrXIV,305070,306980
5196,YNL175C,chrXIV,307401,308612
5197,YNL174W,chrXIV,308074,308646
5198,YNL173C,chrXIV,308957,310057
5199,YNL172W,chrXIV,310636,315882
5200,YNL171C,chrXIV,315629,315997
5201,YNL170W,chrXIV,315978,316373
5202,YNL169C,chrXIV,316169,317671
5203,YNL168C,chrXIV,318030,318809
5204,YNL167C,chrXIV,319416,321359
5205,YNL166C,chrXIV,322219,323565
5206,YNL165W,chrXIV,323832,325052
5207,YNL164C,chrXIV,325265,326320
5208,YNL163C,chrXIV,326741,330073
5209,YNL162W-A,chrXIV,330329,330547
5210,YNL162W,chrXIV,331322,332154
5211,YNL161W,chrXIV,332597,334867
5212,YNL160W,chrXIV,336545,337609
5213,YNL159C,chrXIV,338478,339347
5214,YNL158W,chrXIV,339612,340208
5215,YNL157W,chrXIV,340352,340858
5216,YNL156C,chrXIV,341069,341968
5217,YNL155W,chrXIV,342516,343340
5218,YNL154C,chrXIV,343636,345276
5219,YNL153C,chrXIV,345669,346058
5220,YNL152W,chrXIV,346313,347542
5221,YNL151C,chrXIV,347766,348521
5222,YNL150W,chrXIV,349251,349658
5223,YNL149C,chrXIV,349367,349756
5224,YNL148C,chrXIV,349907,350671
5225,YNL147W,chrXIV,350940,351383
5226,YNL146C-A,chrXIV,351386,351580
5227,YNL146W,chrXIV,351715,352017
5228,YNL145W,chrXIV,352414,352530
5229,YNL144C,chrXIV,352820,355042
5230,YNL144W-A,chrXIV,353061,353144
5231,YNL143C,chrXIV,356794,357186
5232,YNL142W,chrXIV,357453,358952
5233,YNL141W,chrXIV,359596,360639
5234,YNL140C,chrXIV,360917,361486
5235,YNL139C,chrXIV,360924,365717
5236,YNL138W-A,chrXIV,366033,366412
5237,YNL138W,chrXIV,366741,368321
5238,YNL137C,chrXIV,368595,370055
5239,YNL136W,chrXIV,370368,371645
5240,YNL135C,chrXIV,371882,372226
5241,YNL134C,chrXIV,372451,373581
5242,YNL133C,chrXIV,374171,374692
5243,YNL132W,chrXIV,375321,378491
5244,YNL131W,chrXIV,378767,379225
5245,YNL130C,chrXIV,379558,380831
5246,YNL130C-A,chrXIV,381245,381391
5247,YNL129W,chrXIV,381480,382202
5248,YNL128W,chrXIV,382359,383663
5249,YNL127W,chrXIV,383987,386848
5250,YNL126W,chrXIV,387227,389767
5251,YNL125C,chrXIV,390146,392167
5252,YNL124W,chrXIV,392892,394370
5253,YNL123W,chrXIV,394685,397678
5254,YNL122C,chrXIV,398023,398370
5255,YNL121C,chrXIV,398684,400537
5256,YNL120C,chrXIV,401033,401518
5257,YNL119W,chrXIV,401040,402521
5258,YNL118C,chrXIV,402652,405564
5259,YNL117W,chrXIV,406358,408022
5260,YNL116W,chrXIV,408341,409909
5261,YNL115C,chrXIV,410119,412053
5262,YNL114C,chrXIV,412684,413055
5263,YNL113W,chrXIV,412771,413199
5264,YNL112W,chrXIV,413639,416281
5265,YNL111C,chrXIV,416940,417302
5266,YNL110C,chrXIV,417826,418488
5267,YNL109W,chrXIV,418964,419509
5268,YNL108C,chrXIV,419014,419826
5269,YNL107W,chrXIV,420098,420778
5270,YNL106C,chrXIV,420944,424495
5271,YNL105W,chrXIV,424155,424583
5272,YNL104C,chrXIV,424895,426754
5273,YNL103W-A,chrXIV,426719,426808
5274,YNL103W,chrXIV,427735,429753
5275,YNL102W,chrXIV,430087,434493
5276,YNL101W,chrXIV,434999,437140
5277,YNL100W,chrXIV,437613,438317
5278,YNL099C,chrXIV,438567,439283
5279,YNL098C,chrXIV,439602,440570
5280,YNL097C-B,chrXIV,440797,440919
5281,YNL097C,chrXIV,441366,442358
5282,YNL097W-A,chrXIV,441431,441586
5283,YNL096C,chrXIV,443398,444315
5284,YNL095C,chrXIV,444912,446840
5285,YNL094W,chrXIV,447611,449374
5286,YNL093W,chrXIV,449868,450530
5287,YNL092W,chrXIV,450871,452073
5288,YNL091W,chrXIV,452408,456130
5289,YNL090W,chrXIV,456565,457143
5290,YNL089C,chrXIV,456693,457169
5291,YNL088W,chrXIV,457704,461990
5292,YNL087W,chrXIV,462411,465947
5293,YNL086W,chrXIV,466334,466642
5294,YNL085W,chrXIV,467131,469623
5295,YNL084C,chrXIV,470053,471102
5296,YNL083W,chrXIV,471377,472861
5297,YNL082W,chrXIV,473391,476012
5298,YNL081C,chrXIV,476188,476619
5299,YNL080C,chrXIV,476932,478032
5300,YNL079C,chrXIV,478566,479165
5301,YNL078W,chrXIV,479768,480991
5302,YNL077W,chrXIV,481391,482977
5303,YNL076W,chrXIV,483556,485310
5304,YNL075W,chrXIV,485607,486479
5305,YNL074C,chrXIV,486766,488124
5306,YNL073W,chrXIV,488386,490116
5307,YNL072W,chrXIV,490317,491240
5308,YNL071W,chrXIV,491523,492971
5309,YNL070W,chrXIV,493366,493548
5310,YNL069C,chrXIV,493956,495001
5311,YNL068C,chrXIV,495701,498289
5312,YNL067W-A,chrXIV,498538,498684
5313,YNL067W-B,chrXIV,499417,499557
5314,YNL067W,chrXIV,499681,500256
5315,YNL066W,chrXIV,501157,502777
5316,YNL065W,chrXIV,503724,505484
5317,YNL064C,chrXIV,505868,507097
5318,YNL063W,chrXIV,507758,508702
5319,YNL062C,chrXIV,508776,510212
5320,YNL061W,chrXIV,510540,512396
5321,YNL059C,chrXIV,512668,514935
5322,YNL058C,chrXIV,515763,516713
5323,YNL057W,chrXIV,516403,516735
5324,YNL056W,chrXIV,517249,517842
5325,YNL055C,chrXIV,517994,518845
5326,YNL054W,chrXIV,526086,529583
5327,YNL053W,chrXIV,529942,531411
5328,YNL052W,chrXIV,531725,532186
5329,YNL051W,chrXIV,532659,533870
5330,YNL050C,chrXIV,534079,534982
5331,YNL049C,chrXIV,535281,537911
5332,YNL048W,chrXIV,538173,539819
5333,YNL047C,chrXIV,539911,541881
5334,YNL046W,chrXIV,542304,542822
5335,YNL045W,chrXIV,542963,544978
5336,YNL044W,chrXIV,545268,545877
5337,YNL043C,chrXIV,545589,545909
5338,YNL042W-B,chrXIV,547113,547370
5339,YNL042W,chrXIV,548100,549290
5340,YNL041C,chrXIV,549468,551987
5341,YNL040W,chrXIV,553380,554750
5342,YNL039W,chrXIV,555048,556832
5343,YNL038W,chrXIV,557020,557783
5344,YNL037C,chrXIV,557920,559002
5345,YNL036W,chrXIV,559814,560479
5346,YNL035C,chrXIV,568522,569691
5347,YNL034W,chrXIV,570477,572315
5348,YNL033W,chrXIV,572999,573853
5349,YNL032W,chrXIV,574506,575351
5350,YNL031C,chrXIV,575640,576050
5351,YNL030W,chrXIV,576727,577038
5352,YNL029C,chrXIV,577205,578773
5353,YNL028W,chrXIV,578679,578996
5354,YNL027W,chrXIV,579580,581616
5355,YNL026W,chrXIV,581920,583374
5356,YNL025C,chrXIV,584320,585291
5357,YNL024C-A,chrXIV,586602,586820
5358,YNL024C,chrXIV,587107,587847
5359,YNL023C,chrXIV,588263,591160
5360,YNL022C,chrXIV,591427,592899
5361,YNL021W,chrXIV,593227,595347
5362,YNL020C,chrXIV,595623,597539
5363,YNL019C,chrXIV,598376,599230
5364,YNL018C,chrXIV,599936,601774
5365,YNL017C,chrXIV,602138,602476
5366,YNL016W,chrXIV,602907,604268
5367,YNL015W,chrXIV,605384,605611
5368,YNL014W,chrXIV,606319,609453
5369,YNL013C,chrXIV,609133,609510
5370,YNL012W,chrXIV,609686,611665
5371,YNL011C,chrXIV,611836,613170
5372,YNL010W,chrXIV,613635,614360
5373,YNL009W,chrXIV,614821,616083
5374,YNL008C,chrXIV,616211,618241
5375,YNL007C,chrXIV,618507,619565
5376,YNL006W,chrXIV,620067,620978
5377,YNL005C,chrXIV,621313,622428
5378,YNL004W,chrXIV,622915,624621
5379,YNL003C,chrXIV,624975,625829
5380,YNL002C,chrXIV,626174,627142
5381,YNL001W,chrXIV,627456,628616
5382,YNR001C,chrXIV,629622,631061
5383,YNR001W-A,chrXIV,631263,631481
5384,YNR002C,chrXIV,633008,633856
5385,YNR003C,chrXIV,634344,635297
5386,YNR003W-A,chrXIV,634420,634518
5387,YNR004W,chrXIV,635943,636383
5388,YNR005C,chrXIV,636931,637335
5389,YNR006W,chrXIV,636986,638854
5390,YNR007C,chrXIV,639182,640114
5391,YNR008W,chrXIV,640396,642381
5392,YNR009W,chrXIV,642690,643439
5393,YNR010W,chrXIV,643744,644193
5394,YNR011C,chrXIV,644320,646950
5395,YNR012W,chrXIV,647432,648937
5396,YNR013C,chrXIV,649028,651712
5397,YNR014W,chrXIV,652465,653103
5398,YNR015W,chrXIV,653387,654541
5399,YNR016C,chrXIV,654673,661374
5400,YNR017W,chrXIV,662913,663581
5401,YNR018W,chrXIV,664270,664944
5402,YNR019W,chrXIV,665339,667267
5403,YNR020C,chrXIV,667410,668222
5404,YNR021W,chrXIV,668377,669591
5405,YNR022C,chrXIV,669774,670193
5406,YNR023W,chrXIV,670418,672118
5407,YNR024W,chrXIV,672409,672969
5408,YNR025C,chrXIV,672702,673061
5409,YNR026C,chrXIV,673274,674689
5410,YNR027W,chrXIV,674923,675876
5411,YNR028W,chrXIV,676177,677103
5412,YNR029C,chrXIV,677199,678488
5413,YNR030W,chrXIV,678799,680454
5414,YNR031C,chrXIV,680694,685433
5415,YNR032W,chrXIV,686010,687116
5416,YNR032C-A,chrXIV,687243,687464
5417,YNR033W,chrXIV,687635,689998
5418,YNR034W,chrXIV,690321,691286
5419,YNR034W-A,chrXIV,692561,692857
5420,YNR035C,chrXIV,693019,694047
5421,YNR036C,chrXIV,694361,694822
5422,YNR037C,chrXIV,695052,695327
5423,YNR038W,chrXIV,695595,697484
5424,YNR039C,chrXIV,697614,699431
5425,YNR040W,chrXIV,699690,700460
5426,YNR041C,chrXIV,700541,701659
5427,YNR042W,chrXIV,701238,701666
5428,YNR043W,chrXIV,701895,703085
5429,YNR044W,chrXIV,703699,705876
5430,YNR045W,chrXIV,706139,707608
5431,YNR046W,chrXIV,707788,708195
5432,YNR047W,chrXIV,708523,711204
5433,YNR048W,chrXIV,711630,712811
5434,YNR049C,chrXIV,713023,713655
5435,YNR050C,chrXIV,714048,715388
5436,YNR051C,chrXIV,716780,718327
5437,YNR052C,chrXIV,719346,720647
5438,YNR053C,chrXIV,721120,723112
5439,YNR054C,chrXIV,723356,724306
5440,YNR055C,chrXIV,728426,730186
5441,YNR056C,chrXIV,731618,733303
5442,YNR057C,chrXIV,733356,734069
5443,YNR058W,chrXIV,734291,735733
5444,YNR059W,chrXIV,736803,738545
5445,YNR060W,chrXIV,739951,742110
5446,YNR061C,chrXIV,742881,743540
5447,YNR062C,chrXIV,744360,745343
5448,YNR063W,chrXIV,746943,748766
5449,YNR064C,chrXIV,749136,750008
5450,YNR065C,chrXIV,750350,753700
5451,YNR066C,chrXIV,753725,755035
5452,YNR067C,chrXIV,755746,759099
5453,YNR068C,chrXIV,760067,760885
5454,YNR069C,chrXIV,761123,762592
5455,YNR070W,chrXIV,765375,769376
5456,YNR071C,chrXIV,770440,771468
5457,YNR072W,chrXIV,772657,774351
5458,YNR073C,chrXIV,774792,776300
5459,YNR074C,chrXIV,777602,778738
5460,YNR075W,chrXIV,779916,781040
5461,YNR075C-A,chrXIV,781511,781603
5462,YNR076W,chrXIV,781918,782280
5463,YNR077C,chrXIV,783287,783541
5464,YOL166W-A,chrXV,585,740
5465,YOL166C,chrXV,1000,1338
5466,YOL165C,chrXV,1647,2078
5467,YOL164W-A,chrXV,4130,4312
5468,YOL164W,chrXV,6175,8115
5469,YOL163W,chrXV,9597,10106
5470,YOL162W,chrXV,10119,10766
5471,YOL161C,chrXV,11549,11911
5472,YOL160W,chrXV,14313,14654
5473,YOL159C-A,chrXV,15233,15505
5474,YOL159C,chrXV,17281,17796
5475,YOL158C,chrXV,19491,21311
5476,YOL157C,chrXV,22525,24294
5477,YOL156W,chrXV,25273,26976
5478,YOL155W-A,chrXV,27084,27218
5479,YOL155C,chrXV,28703,31606
5480,YOL154W,chrXV,34658,35407
5481,YOL152W,chrXV,40748,42610
5482,YOL151W,chrXV,43694,44722
5483,YOL150C,chrXV,44473,44784
5484,YOL149W,chrXV,44938,45633
5485,YOL148C,chrXV,45760,47574
5486,YOL147C,chrXV,47933,48643
5487,YOL146W,chrXV,48864,49448
5488,YOL145C,chrXV,49555,52788
5489,YOL144W,chrXV,53098,54552
5490,YOL143C,chrXV,54595,55104
5491,YOL142W,chrXV,55558,56280
5492,YOL141W,chrXV,56452,58539
5493,YOL140W,chrXV,58759,60030
5494,YOL139C,chrXV,60383,61024
5495,YOL138C,chrXV,61325,65350
5496,YOL137W,chrXV,65621,67114
5497,YOL136C,chrXV,67561,68754
5498,YOL135C,chrXV,69376,70044
5499,YOL134C,chrXV,70156,70545
5500,YOL133W,chrXV,70325,70690
5501,YOL132W,chrXV,71300,72715
5502,YOL131W,chrXV,73031,73357
5503,YOL130W,chrXV,74400,76979
5504,YOL129W,chrXV,77560,78114
5505,YOL128C,chrXV,78352,79479
5506,YOL127W,chrXV,80348,81190
5507,YOL126C,chrXV,81787,82920
5508,YOL125W,chrXV,83834,85264
5509,YOL124C,chrXV,85456,86757
5510,YOL123W,chrXV,87844,89448
5511,YOL122C,chrXV,89692,91419
5512,YOL121C,chrXV,92026,92850
5513,YOL120C,chrXV,93395,94402
5514,YOL119C,chrXV,94856,96361
5515,YOL118C,chrXV,96608,96916
5516,YOL117W,chrXV,97551,99488
5517,YOL116W,chrXV,99809,100957
5518,YOL115W,chrXV,101475,103229
5519,YOL114C,chrXV,103317,103925
5520,YOL113W,chrXV,104326,106293
5521,YOL112W,chrXV,106710,108188
5522,YOL111C,chrXV,108258,108896
5523,YOL110W,chrXV,109176,109889
5524,YOL109W,chrXV,110297,110638
5525,YOL108C,chrXV,111431,111886
5526,YOL107W,chrXV,112102,113130
5527,YOL106W,chrXV,113226,113579
5528,YOL105C,chrXV,114138,115808
5529,YOL104C,chrXV,116396,117454
5530,YOL103W,chrXV,124001,125830
5531,YOL102C,chrXV,125997,126689
5532,YOL101C,chrXV,126982,127920
5533,YOL100W,chrXV,129237,132482
5534,YOL099C,chrXV,132017,132508
5535,YOL098C,chrXV,132725,135838
5536,YOL097W-A,chrXV,136220,136405
5537,YOL097C,chrXV,136527,137825
5538,YOL096C,chrXV,138107,139045
5539,YOL095C,chrXV,139227,141347
5540,YOL094C,chrXV,141584,142555
5541,YOL093W,chrXV,142815,143696
5542,YOL092W,chrXV,144204,145130
5543,YOL091W,chrXV,145334,147163
5544,YOL090W,chrXV,147382,150276
5545,YOL089C,chrXV,150398,153490
5546,YOL088C,chrXV,153912,154745
5547,YOL087C,chrXV,155287,158637
5548,YOL086W-A,chrXV,159173,159445
5549,YOL086C,chrXV,159548,160594
5550,YOL085W-A,chrXV,161579,161791
5551,YOL085C,chrXV,161673,162014
5552,YOL084W,chrXV,162356,165331
5553,YOL083W,chrXV,165714,166952
5554,YOL083C-A,chrXV,166461,166601
5555,YOL082W,chrXV,168727,169974
5556,YOL081W,chrXV,171070,180309
5557,YOL080C,chrXV,180558,181427
5558,YOL079W,chrXV,181057,181455
5559,YOL078W,chrXV,181682,185212
5560,YOL077W-A,chrXV,185438,185644
5561,YOL077C,chrXV,185848,186723
5562,YOL076W,chrXV,187024,189414
5563,YOL075C,chrXV,189658,193542
5564,YOL073C,chrXV,193832,194800
5565,YOL072W,chrXV,194970,196337
5566,YOL071W,chrXV,196507,196995
5567,YOL070C,chrXV,197220,198725
5568,YOL069W,chrXV,198942,200297
5569,YOL068C,chrXV,200368,201879
5570,YOL067C,chrXV,201985,202518
5571,YOL066C,chrXV,202696,204471
5572,YOL065C,chrXV,204731,205885
5573,YOL064C,chrXV,206103,207176
5574,YOL063C,chrXV,207392,210265
5575,YOL062C,chrXV,210520,211995
5576,YOL061W,chrXV,212244,213734
5577,YOL060C,chrXV,214017,216137
5578,YOL059W,chrXV,217126,218448
5579,YOL058W,chrXV,219211,220473
5580,YOL057W,chrXV,220767,222902
5581,YOL056W,chrXV,223268,224179
5582,YOL055C,chrXV,224420,226075
5583,YOL054W,chrXV,228614,229834
5584,YOL053W,chrXV,230085,231272
5585,YOL052C-A,chrXV,231570,231755
5586,YOL052C,chrXV,232446,233636
5587,YOL051W,chrXV,234940,238185
5588,YOL050C,chrXV,237882,238202
5589,YOL049W,chrXV,238619,240094
5590,YOL048C,chrXV,240204,241310
5591,YOL047C,chrXV,241614,242747
5592,YOL046C,chrXV,243466,244140
5593,YOL045W,chrXV,243497,246802
5594,YOL044W,chrXV,247150,248301
5595,YOL043C,chrXV,248392,249534
5596,YOL042W,chrXV,249825,250916
5597,YOL041C,chrXV,251267,252646
5598,YOL040C,chrXV,253149,253577
5599,YOL039W,chrXV,254297,254617
5600,YOL038C-A,chrXV,254926,255021
5601,YOL038W,chrXV,255337,256101
5602,YOL037C,chrXV,256666,257019
5603,YOL036W,chrXV,256745,259030
5604,YOL035C,chrXV,258803,259105
5605,YOL034W,chrXV,259923,263204
5606,YOL033W,chrXV,263475,265085
5607,YOL032W,chrXV,265429,266169
5608,YOL031C,chrXV,266264,267529
5609,YOL030W,chrXV,268187,269641
5610,YOL029C,chrXV,269815,270420
5611,YOL028C,chrXV,270633,271370
5612,YOL027C,chrXV,272003,273724
5613,YOL026C,chrXV,274012,274353
5614,YOL025W,chrXV,274957,276939
5615,YOL024W,chrXV,277086,277604
5616,YOL023W,chrXV,278056,280086
5617,YOL022C,chrXV,280272,281498
5618,YOL021C,chrXV,282421,285426
5619,YOL020W,chrXV,286172,287950
5620,YOL019W-A,chrXV,288420,288572
5621,YOL019W,chrXV,288898,290553
5622,YOL018C,chrXV,290881,292074
5623,YOL017W,chrXV,292529,294673
5624,YOL016C,chrXV,294777,296120
5625,YOL015W,chrXV,297078,298838
5626,YOL014W,chrXV,299693,300067
5627,YOL013W-B,chrXV,300690,300980
5628,YOL013W-A,chrXV,301047,301238
5629,YOL013C,chrXV,301380,303035
5630,YOL012C,chrXV,303579,303983
5631,YOL011W,chrXV,305349,307409
5632,YOL010W,chrXV,307938,309041
5633,YOL009C,chrXV,309324,310139
5634,YOL008W,chrXV,310312,310935
5635,YOL007C,chrXV,311342,312367
5636,YOL006C,chrXV,313078,315387
5637,YOL005C,chrXV,315813,316175
5638,YOL004W,chrXV,316938,321548
5639,YOL003C,chrXV,321858,322994
5640,YOL002C,chrXV,323411,324364
5641,YOL001W,chrXV,325249,326130
5642,YOR001W,chrXV,326832,329033
5643,YOR002W,chrXV,329417,331051
5644,YOR003W,chrXV,331455,332891
5645,YOR004W,chrXV,333592,334356
5646,YOR005C,chrXV,334509,337343
5647,YOR006C,chrXV,337680,338621
5648,YOR007C,chrXV,338938,339978
5649,YOR008C,chrXV,341278,342414
5650,YOR008C-A,chrXV,342857,343081
5651,YOR008W-B,chrXV,343929,344030
5652,YOR009W,chrXV,344335,345798
5653,YOR010C,chrXV,346195,346950
5654,YOR011W,chrXV,349679,353863
5655,YOR011W-A,chrXV,355652,355858
5656,YOR012W,chrXV,356543,356956
5657,YOR013W,chrXV,356751,357221
5658,YOR014W,chrXV,357674,359947
5659,YOR015W,chrXV,359993,360352
5660,YOR016C,chrXV,360461,361084
5661,YOR017W,chrXV,361412,363814
5662,YOR018W,chrXV,364369,366882
5663,YOR019W,chrXV,368127,370319
5664,YOR020C,chrXV,370524,370844
5665,YOR020W-A,chrXV,371685,371957
5666,YOR021C,chrXV,372798,373439
5667,YOR022C,chrXV,373710,375857
5668,YOR023C,chrXV,376012,377712
5669,YOR024W,chrXV,377847,378170
5670,YOR025W,chrXV,378219,379562
5671,YOR026W,chrXV,379781,380806
5672,YOR027W,chrXV,381053,382822
5673,YOR028C,chrXV,383533,384420
5674,YOR029W,chrXV,384600,384935
5675,YOR030W,chrXV,386825,388684
5676,YOR032C,chrXV,389771,391075
5677,YOR032W-A,chrXV,392176,392376
5678,YOR033C,chrXV,392416,394524
5679,YOR034C,chrXV,394837,397086
5680,YOR034C-A,chrXV,397426,397668
5681,YOR035C,chrXV,397735,400104
5682,YOR036W,chrXV,400348,401214
5683,YOR037W,chrXV,401555,402655
5684,YOR038C,chrXV,402761,405388
5685,YOR039W,chrXV,405768,406544
5686,YOR040W,chrXV,407064,407921
5687,YOR041C,chrXV,408358,408789
5688,YOR042W,chrXV,408425,409660
5689,YOR043W,chrXV,410870,412330
5690,YOR044W,chrXV,413007,413480
5691,YOR045W,chrXV,413852,414037
5692,YOR046C,chrXV,414459,415907
5693,YOR047C,chrXV,416347,417681
5694,YOR048C,chrXV,418630,421650
5695,YOR049C,chrXV,422668,423732
5696,YOR050C,chrXV,424270,424617
5697,YOR051C,chrXV,424846,426084
5698,YOR052C,chrXV,426772,427224
5699,YOR053W,chrXV,427817,428158
5700,YOR054C,chrXV,427833,429857
5701,YOR055W,chrXV,429478,429912
5702,YOR056C,chrXV,430247,431626
5703,YOR057W,chrXV,432186,433373
5704,YOR058C,chrXV,433688,436345
5705,YOR059C,chrXV,438906,440258
5706,YOR060C,chrXV,440390,441163
5707,YOR061W,chrXV,441534,442553
5708,YOR062C,chrXV,442725,443531
5709,YOR063W,chrXV,444686,445849
5710,YOR064C,chrXV,446079,446738
5711,YOR065W,chrXV,447439,448368
5712,YOR066W,chrXV,449436,451325
5713,YOR067C,chrXV,451729,453462
5714,YOR069W,chrXV,453768,455795
5715,YOR068C,chrXV,453869,454213
5716,YOR070C,chrXV,455907,457820
5717,YOR071C,chrXV,459480,461276
5718,YOR072W,chrXV,461502,461816
5719,YOR072W-A,chrXV,461791,462039
5720,YOR072W-B,chrXV,464469,464630
5721,YOR073W,chrXV,464771,466543
5722,YOR074C,chrXV,466675,467589
5723,YOR073W-A,chrXV,467390,467623
5724,YOR075W,chrXV,468212,469252
5725,YOR076C,chrXV,469377,471620
5726,YOR077W,chrXV,471899,472597
5727,YOR078W,chrXV,472725,473369
5728,YOR079C,chrXV,473475,474416
5729,YOR080W,chrXV,474594,476792
5730,YOR081C,chrXV,476939,479188
5731,YOR082C,chrXV,479296,479637
5732,YOR083W,chrXV,479533,480420
5733,YOR084W,chrXV,480587,481750
5734,YOR085W,chrXV,482033,483085
5735,YOR086C,chrXV,483219,486779
5736,YOR087W,chrXV,487707,489734
5737,YOR089C,chrXV,490196,490828
5738,YOR090C,chrXV,491123,492841
5739,YOR091W,chrXV,493433,494470
5740,YOR092W,chrXV,495127,496968
5741,YOR093C,chrXV,497506,502452
5742,YOR094W,chrXV,502795,503346
5743,YOR095C,chrXV,503552,504328
5744,YOR096W,chrXV,505794,506767
5745,YOR097C,chrXV,506978,507505
5746,YOR098C,chrXV,507948,511178
5747,YOR099W,chrXV,511825,513006
5748,YOR100C,chrXV,513295,514278
5749,YOR101W,chrXV,515244,516173
5750,YOR102W,chrXV,516423,516773
5751,YOR103C,chrXV,516449,516841
5752,YOR104W,chrXV,517642,518490
5753,YOR105W,chrXV,518195,518521
5754,YOR106W,chrXV,519121,519972
5755,YOR107W,chrXV,521353,522282
5756,YOR108W,chrXV,523027,524841
5757,YOR108C-A,chrXV,524605,524814
5758,YOR109W,chrXV,525278,528601
5759,YOR110W,chrXV,528941,530248
5760,YOR111W,chrXV,530429,531127
5761,YOR112W,chrXV,531508,533793
5762,YOR113W,chrXV,534075,536819
5763,YOR114W,chrXV,537570,538454
5764,YOR115C,chrXV,538659,539465
5765,YOR116C,chrXV,539763,544145
5766,YOR117W,chrXV,545029,546333
5767,YOR118W,chrXV,546857,548560
5768,YOR119C,chrXV,548792,550246
5769,YOR120W,chrXV,551114,552052
5770,YOR121C,chrXV,551798,552103
5771,YOR122C,chrXV,552298,552887
5772,YOR123C,chrXV,553176,554570
5773,YOR124C,chrXV,554824,558642
5774,YOR125C,chrXV,559030,559731
5775,YOR126C,chrXV,559961,560677
5776,YOR127W,chrXV,561170,564193
5777,YOR128C,chrXV,564476,566191
5778,YOR129C,chrXV,566877,569558
5779,YOR130C,chrXV,569929,570807
5780,YOR131C,chrXV,572182,572838
5781,YOR132W,chrXV,573175,574830
5782,YOR133W,chrXV,575098,577626
5783,YOR134W,chrXV,578564,579793
5784,YOR135C,chrXV,580159,580500
5785,YOR136W,chrXV,580250,581359
5786,YOR137C,chrXV,581813,583681
5787,YOR138C,chrXV,584309,586324
5788,YOR139C,chrXV,586950,587342
5789,YOR140W,chrXV,586981,589281
5790,YOR141C,chrXV,589942,592587
5791,YOR142W,chrXV,593057,594046
5792,YOR143C,chrXV,601383,602342
5793,YOR144C,chrXV,602717,605092
5794,YOR145C,chrXV,605347,606171
5795,YOR146W,chrXV,605873,606178
5796,YOR147W,chrXV,606607,608475
5797,YOR148C,chrXV,608640,609197
5798,YOR149C,chrXV,609838,611388
5799,YOR150W,chrXV,611999,612490
5800,YOR151C,chrXV,612997,616671
5801,YOR152C,chrXV,617518,618288
5802,YOR153W,chrXV,619840,624375
5803,YOR154W,chrXV,624729,626492
5804,YOR155C,chrXV,626628,627980
5805,YOR156C,chrXV,628360,630540
5806,YOR157C,chrXV,630966,631751
5807,YOR158W,chrXV,632164,633120
5808,YOR159C,chrXV,633282,633566
5809,YOR160W,chrXV,633839,636757
5810,YOR161C,chrXV,636939,638558
5811,YOR161W-A,chrXV,637574,637654
5812,YOR161W-B,chrXV,637975,638235
5813,YOR161C-C,chrXV,639121,639267
5814,YOR162C,chrXV,639560,641992
5815,YOR163W,chrXV,642741,643307
5816,YOR164C,chrXV,643394,644332
5817,YOR165W,chrXV,644566,646896
5818,YOR166C,chrXV,647126,648502
5819,YOR167C,chrXV,648804,649007
5820,YOR168W,chrXV,649303,651732
5821,YOR169C,chrXV,651376,651840
5822,YOR170W,chrXV,651858,652163
5823,YOR171C,chrXV,652010,653884
5824,YOR172W,chrXV,654210,656570
5825,YOR173W,chrXV,657264,658325
5826,YOR174W,chrXV,658747,659601
5827,YOR175C,chrXV,659815,661674
5828,YOR176W,chrXV,662401,663582
5829,YOR177C,chrXV,665785,667179
5830,YOR178C,chrXV,667860,670241
5831,YOR179C,chrXV,671845,672411
5832,YOR180C,chrXV,674352,675167
5833,YOR181W,chrXV,675939,677840
5834,YOR182C,chrXV,678191,678793
5835,YOR183W,chrXV,678872,679261
5836,YOR184W,chrXV,679357,680544
5837,YOR185C,chrXV,681444,682106
5838,YOR186W,chrXV,683111,683545
5839,YOR186C-A,chrXV,683329,683538
