,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
4654,CAGL0L13266g,ChrL_C_glabrata_CBS138,1417736,1420879,325,46,52,3144,0.103371501272,0.092,0.104
4655,CAGL0L13288g,ChrL_C_glabrata_CBS138,1418301,1423294,521,58,68,4994,0.104325190228,0.116,0.136
4656,CAGL0L13299g,ChrL_C_glabrata_CBS138,1426694,1431586,348,73,50,4893,0.0711220110362,0.146,0.1
4657,CAGL0L13332g,ChrL_C_glabrata_CBS138,1436026,1439133,196,64,65,3108,0.0630630630631,0.128,0.13
4658,CAGL0L13354g,ChrL_C_glabrata_CBS138,1439376,1441411,209,43,64,2036,0.102652259332,0.086,0.128
4659,CAGL0L13376g,ChrL_C_glabrata_CBS138,1444812,1446721,128,55,36,1910,0.0670157068063,0.11,0.072
4660,CAGL0L13392g,ChrL_C_glabrata_CBS138,1446772,1448951,138,39,36,2180,0.0633027522936,0.078,0.072
4661,CAGL0L13431g,ChrL_C_glabrata_CBS138,1453192,1455687,149,31,0,2496,0.0596955128205,0.062,0.0
4662,CAGL0M00132g,ChrM_C_glabrata_CBS138,1623,21831,2146,75,50,20209,0.106190311247,0.15,0.1
4663,CAGL0M00154g,ChrM_C_glabrata_CBS138,19971,23823,343,48,59,3853,0.0890215416559,0.096,0.118
4664,CAGL0M00176g,ChrM_C_glabrata_CBS138,23828,25467,161,54,51,1640,0.0981707317073,0.108,0.102
4665,CAGL0M00198g,ChrM_C_glabrata_CBS138,26400,27287,79,45,45,888,0.088963963964,0.09,0.09
4666,CAGL0M00220g,ChrM_C_glabrata_CBS138,25533,30610,458,58,58,5078,0.0901929893659,0.116,0.116
4667,CAGL0M00242g,ChrM_C_glabrata_CBS138,30527,31767,129,49,61,1241,0.103948428687,0.098,0.122
4668,CAGL0M00264g,ChrM_C_glabrata_CBS138,31958,33227,131,64,45,1270,0.103149606299,0.128,0.09
4669,CAGL0M00286g,ChrM_C_glabrata_CBS138,33346,38807,590,55,48,5462,0.108019040644,0.11,0.096
4670,CAGL0M00308g,ChrM_C_glabrata_CBS138,38434,39779,132,49,47,1346,0.0980683506686,0.098,0.094
4671,CAGL0M00330g,ChrM_C_glabrata_CBS138,38722,40863,207,53,48,2142,0.0966386554622,0.106,0.096
4672,CAGL0M00352g,ChrM_C_glabrata_CBS138,40238,46246,612,47,45,6009,0.101847229156,0.094,0.09
4673,CAGL0M00374g,ChrM_C_glabrata_CBS138,49237,53569,414,42,54,4333,0.0955458112162,0.084,0.108
4674,CAGL0M00396g,ChrM_C_glabrata_CBS138,53887,55344,162,56,61,1458,0.111111111111,0.112,0.122
4675,CAGL0M00418g,ChrM_C_glabrata_CBS138,55032,56053,116,59,39,1022,0.113502935421,0.118,0.078
4676,CAGL0M00440g,ChrM_C_glabrata_CBS138,55857,56799,89,57,39,943,0.0943796394486,0.114,0.078
4677,CAGL0M00462g,ChrM_C_glabrata_CBS138,56877,59009,208,59,45,2133,0.0975152367557,0.118,0.09
4678,CAGL0M00484g,ChrM_C_glabrata_CBS138,59046,59827,80,44,67,782,0.102301790281,0.088,0.134
4679,CAGL0M00506g,ChrM_C_glabrata_CBS138,60184,63497,370,67,48,3314,0.111647555824,0.134,0.096
4680,CAGL0M00528g,ChrM_C_glabrata_CBS138,63559,65617,167,49,40,2059,0.0811073336571,0.098,0.08
4681,CAGL0M00550g,ChrM_C_glabrata_CBS138,66078,67787,168,38,63,1710,0.0982456140351,0.076,0.126
4682,CAGL0M00572g,ChrM_C_glabrata_CBS138,68018,69001,88,59,46,984,0.0894308943089,0.118,0.092
4683,CAGL0M00594g,ChrM_C_glabrata_CBS138,70617,73875,324,49,51,3259,0.0994169990795,0.098,0.102
4684,CAGL0M00616g,ChrM_C_glabrata_CBS138,74107,76801,266,53,42,2695,0.0987012987013,0.106,0.084
4685,CAGL0M00638g,ChrM_C_glabrata_CBS138,76589,78925,209,57,56,2337,0.0894308943089,0.114,0.112
4686,CAGL0M00660g,ChrM_C_glabrata_CBS138,78028,79877,194,41,53,1850,0.104864864865,0.082,0.106
4687,CAGL0M00682g,ChrM_C_glabrata_CBS138,78941,81375,271,38,47,2435,0.111293634497,0.076,0.094
4688,CAGL0M00704g,ChrM_C_glabrata_CBS138,81508,82796,119,52,59,1289,0.0923196276183,0.104,0.118
4689,CAGL0M00726g,ChrM_C_glabrata_CBS138,82634,83741,105,43,57,1108,0.0947653429603,0.086,0.114
4690,CAGL0M00748g,ChrM_C_glabrata_CBS138,83806,85998,205,34,35,2193,0.093479252166,0.068,0.07
4691,CAGL0M00770g,ChrM_C_glabrata_CBS138,85751,89720,333,46,38,3970,0.083879093199,0.092,0.076
4692,CAGL0M00792g,ChrM_C_glabrata_CBS138,89386,91156,120,44,47,1771,0.0677583286279,0.088,0.094
4693,CAGL0M00814g,ChrM_C_glabrata_CBS138,91187,92701,148,32,50,1515,0.0976897689769,0.064,0.1
4694,CAGL0M00836g,ChrM_C_glabrata_CBS138,93117,95223,229,52,55,2107,0.108685334599,0.104,0.11
4695,CAGL0M00858g,ChrM_C_glabrata_CBS138,95326,96457,108,56,33,1132,0.095406360424,0.112,0.066
4696,CAGL0M00874g,ChrM_C_glabrata_CBS138,96059,98040,159,53,40,1982,0.0802219979818,0.106,0.08
4697,CAGL0M00880g,ChrM_C_glabrata_CBS138,97228,98707,115,49,43,1480,0.0777027027027,0.098,0.086
4698,CAGL0M00902g,ChrM_C_glabrata_CBS138,99907,100649,50,36,46,743,0.0672947510094,0.072,0.092
4699,CAGL0M00924g,ChrM_C_glabrata_CBS138,102347,106884,515,45,51,4538,0.113486117232,0.09,0.102
4700,CAGL0M00946g,ChrM_C_glabrata_CBS138,106547,108116,140,54,54,1570,0.0891719745223,0.108,0.108
4701,CAGL0M00968g,ChrM_C_glabrata_CBS138,107569,109703,209,47,49,2135,0.0978922716628,0.094,0.098
4702,CAGL0M00990g,ChrM_C_glabrata_CBS138,109262,115992,686,47,39,6731,0.10191650572,0.094,0.078
4703,CAGL0M01056g,ChrM_C_glabrata_CBS138,116987,117719,65,43,48,733,0.0886766712142,0.086,0.096
4704,CAGL0M01078g,ChrM_C_glabrata_CBS138,117887,120176,228,53,48,2290,0.0995633187773,0.106,0.096
4705,CAGL0M01100g,ChrM_C_glabrata_CBS138,120217,121407,114,63,51,1191,0.095717884131,0.126,0.102
4706,CAGL0M01122g,ChrM_C_glabrata_CBS138,121652,122857,135,58,60,1206,0.111940298507,0.116,0.12
4707,CAGL0M01144g,ChrM_C_glabrata_CBS138,123105,127297,453,62,64,4193,0.108037204865,0.124,0.128
4708,CAGL0M01166g,ChrM_C_glabrata_CBS138,127083,132570,550,51,48,5488,0.100218658892,0.102,0.096
4709,CAGL0M01188g,ChrM_C_glabrata_CBS138,131002,137296,650,62,57,6295,0.10325655282,0.124,0.114
4710,CAGL0M01210g,ChrM_C_glabrata_CBS138,137579,138872,143,59,50,1294,0.110510046368,0.118,0.1
4711,CAGL0M01232g,ChrM_C_glabrata_CBS138,138557,141621,331,52,48,3065,0.107993474715,0.104,0.096
4712,CAGL0M01254g,ChrM_C_glabrata_CBS138,141478,143547,228,58,58,2070,0.110144927536,0.116,0.116
4713,CAGL0M01276g,ChrM_C_glabrata_CBS138,143688,146687,302,58,52,3000,0.100666666667,0.116,0.104
4714,CAGL0M01298g,ChrM_C_glabrata_CBS138,146808,148331,160,49,43,1524,0.10498687664,0.098,0.086
4715,CAGL0M01320g,ChrM_C_glabrata_CBS138,148462,150632,172,52,31,2171,0.0792261630585,0.104,0.062
4716,CAGL0M01342g,ChrM_C_glabrata_CBS138,150367,152059,139,33,38,1693,0.082102776137,0.066,0.076
4717,CAGL0M01364g,ChrM_C_glabrata_CBS138,153207,154589,127,45,37,1383,0.0918293564714,0.09,0.074
4718,CAGL0M01386g,ChrM_C_glabrata_CBS138,154897,159382,460,49,52,4486,0.102541239412,0.098,0.104
4719,CAGL0M01408g,ChrM_C_glabrata_CBS138,159081,162919,386,51,54,3839,0.100547017452,0.102,0.108
4720,CAGL0M01430g,ChrM_C_glabrata_CBS138,164387,166819,236,55,51,2433,0.0969995889848,0.11,0.102
4721,CAGL0M01452g,ChrM_C_glabrata_CBS138,167097,169766,230,53,38,2670,0.0861423220974,0.106,0.076
4722,CAGL0M01474g,ChrM_C_glabrata_CBS138,169837,170875,83,29,53,1039,0.0798845043311,0.058,0.106
4723,CAGL0M01496g,ChrM_C_glabrata_CBS138,170249,174091,393,36,63,3843,0.102263856362,0.072,0.126
4724,CAGL0M01518g,ChrM_C_glabrata_CBS138,174271,175657,114,61,53,1387,0.0821917808219,0.122,0.106
4725,CAGL0M01540g,ChrM_C_glabrata_CBS138,175845,177017,97,49,44,1173,0.0826939471441,0.098,0.088
4726,CAGL0M01562g,ChrM_C_glabrata_CBS138,177637,178469,64,43,53,833,0.0768307322929,0.086,0.106
4727,CAGL0M01606g,ChrM_C_glabrata_CBS138,178867,180989,195,50,53,2123,0.0918511540273,0.1,0.106
4728,CAGL0M01628g,ChrM_C_glabrata_CBS138,180824,183203,188,53,31,2380,0.0789915966387,0.106,0.062
4729,CAGL0M01650g,ChrM_C_glabrata_CBS138,183890,185566,99,26,44,1677,0.0590339892665,0.052,0.088
4730,CAGL0M01672g,ChrM_C_glabrata_CBS138,185709,187889,199,41,47,2181,0.0912425492893,0.082,0.094
4731,CAGL0M01694g,ChrM_C_glabrata_CBS138,187818,190777,257,58,43,2960,0.0868243243243,0.116,0.086
4732,CAGL0M01716g,ChrM_C_glabrata_CBS138,191834,193957,195,48,53,2124,0.0918079096045,0.096,0.106
4733,CAGL0M01738g,ChrM_C_glabrata_CBS138,197427,201949,452,53,43,4523,0.0999336723414,0.106,0.086
4734,CAGL0M01760g,ChrM_C_glabrata_CBS138,203102,208505,498,30,51,5404,0.0921539600296,0.06,0.102
4735,CAGL0M01782g,ChrM_C_glabrata_CBS138,208625,211105,258,62,41,2481,0.103990326481,0.124,0.082
4736,CAGL0M01804g,ChrM_C_glabrata_CBS138,211243,216692,420,56,23,5450,0.0770642201835,0.112,0.046
4737,CAGL0M01826g,ChrM_C_glabrata_CBS138,214195,217281,221,30,20,3087,0.0715905409783,0.06,0.04
4738,CAGL0M01848g,ChrM_C_glabrata_CBS138,217041,219909,242,26,54,2869,0.084349947717,0.052,0.108
4739,CAGL0M01870g,ChrM_C_glabrata_CBS138,219682,221037,133,66,60,1356,0.0980825958702,0.132,0.12
4740,CAGL0M01892g,ChrM_C_glabrata_CBS138,228017,229039,93,42,48,1023,0.0909090909091,0.084,0.096
4741,CAGL0M01914g,ChrM_C_glabrata_CBS138,230351,234991,426,42,57,4641,0.0917905623788,0.084,0.114
4742,CAGL0M01936g,ChrM_C_glabrata_CBS138,234854,237777,302,43,56,2924,0.103283173735,0.086,0.112
4743,CAGL0M01958g,ChrM_C_glabrata_CBS138,238068,241037,304,50,35,2970,0.102356902357,0.1,0.07
4744,CAGL0M01980g,ChrM_C_glabrata_CBS138,240829,245332,444,37,45,4504,0.0985790408526,0.074,0.09
4745,CAGL0M02002g,ChrM_C_glabrata_CBS138,243827,244951,122,47,46,1125,0.108444444444,0.094,0.092
4746,CAGL0M02013g,ChrM_C_glabrata_CBS138,243149,246014,276,54,48,2866,0.0963014654571,0.108,0.096
4747,CAGL0M02035g,ChrM_C_glabrata_CBS138,245538,250730,549,45,52,5193,0.105719237435,0.09,0.104
4748,CAGL0M02057g,ChrM_C_glabrata_CBS138,250368,251417,110,54,59,1050,0.104761904762,0.108,0.118
4749,CAGL0M02079g,ChrM_C_glabrata_CBS138,251629,253577,216,41,56,1949,0.110826064649,0.082,0.112
4750,CAGL0M02101g,ChrM_C_glabrata_CBS138,254024,254827,56,61,33,804,0.0696517412935,0.122,0.066
4751,CAGL0M02123g,ChrM_C_glabrata_CBS138,255118,257630,191,34,40,2513,0.0760047751691,0.068,0.08
4752,CAGL0M02145g,ChrM_C_glabrata_CBS138,257649,259843,221,44,37,2195,0.100683371298,0.088,0.074
4753,CAGL0M02167g,ChrM_C_glabrata_CBS138,258768,259867,112,59,37,1100,0.101818181818,0.118,0.074
4754,CAGL0M02189g,ChrM_C_glabrata_CBS138,259954,263367,248,51,56,3414,0.0726420620972,0.102,0.112
4755,CAGL0M02211g,ChrM_C_glabrata_CBS138,263816,265537,149,52,47,1722,0.0865272938444,0.104,0.094
4756,CAGL0M02233g,ChrM_C_glabrata_CBS138,267275,269817,235,40,36,2543,0.0924105387338,0.08,0.072
4757,CAGL0M02255g,ChrM_C_glabrata_CBS138,269586,271914,213,50,45,2329,0.0914555603263,0.1,0.09
4758,CAGL0M02277g,ChrM_C_glabrata_CBS138,271641,273329,177,47,51,1689,0.104795737123,0.094,0.102
4759,CAGL0M02299g,ChrM_C_glabrata_CBS138,273395,276603,301,58,61,3209,0.0937986911811,0.116,0.122
4760,CAGL0M02321g,ChrM_C_glabrata_CBS138,276360,278090,191,40,50,1731,0.110340843443,0.08,0.1
4761,CAGL0M02343g,ChrM_C_glabrata_CBS138,278407,279219,76,51,41,813,0.0934809348093,0.102,0.082
4762,CAGL0M02365g,ChrM_C_glabrata_CBS138,279124,279958,65,46,41,835,0.0778443113772,0.092,0.082
4763,CAGL0M02387g,ChrM_C_glabrata_CBS138,280247,282969,253,34,45,2723,0.092912229159,0.068,0.09
4764,CAGL0M02409g,ChrM_C_glabrata_CBS138,282985,284457,129,54,70,1473,0.0875763747454,0.108,0.14
4765,CAGL0M02431g,ChrM_C_glabrata_CBS138,284808,286737,164,67,45,1930,0.0849740932642,0.134,0.09
4766,CAGL0M02453g,ChrM_C_glabrata_CBS138,286783,288326,145,49,33,1544,0.0939119170984,0.098,0.066
4767,CAGL0M02497g,ChrM_C_glabrata_CBS138,289150,290574,140,33,54,1425,0.0982456140351,0.066,0.108
4768,CAGL0M02519g,ChrM_C_glabrata_CBS138,289096,293732,461,31,55,4637,0.0994177269786,0.062,0.11
4769,CAGL0M02541g,ChrM_C_glabrata_CBS138,294348,294479,9,52,43,132,0.0681818181818,0.104,0.086
4770,CAGL0M02563g,ChrM_C_glabrata_CBS138,295063,296677,152,47,64,1615,0.0941176470588,0.094,0.128
4771,CAGL0M02585g,ChrM_C_glabrata_CBS138,296915,298197,129,64,55,1283,0.100545596259,0.128,0.11
4772,CAGL0M02607g,ChrM_C_glabrata_CBS138,298399,302337,358,42,35,3939,0.0908860116781,0.084,0.07
4773,CAGL0M02629g,ChrM_C_glabrata_CBS138,302889,305216,179,33,30,2328,0.0768900343643,0.066,0.06
4774,CAGL0M02651g,ChrM_C_glabrata_CBS138,303256,306262,248,27,41,3007,0.0824742268041,0.054,0.082
4775,CAGL0M02673g,ChrM_C_glabrata_CBS138,306300,307521,92,51,40,1222,0.0752864157119,0.102,0.08
4776,CAGL0M02695g,ChrM_C_glabrata_CBS138,308105,309236,103,44,52,1132,0.0909893992933,0.088,0.104
4777,CAGL0M02717g,ChrM_C_glabrata_CBS138,309214,310690,160,45,48,1477,0.108327691266,0.09,0.096
4778,CAGL0M02739g,ChrM_C_glabrata_CBS138,310726,312906,182,59,49,2181,0.0834479596515,0.118,0.098
4779,CAGL0M02761g,ChrM_C_glabrata_CBS138,311685,313993,218,32,58,2309,0.0944131658727,0.064,0.116
4780,CAGL0M02783g,ChrM_C_glabrata_CBS138,314339,316223,192,58,41,1885,0.101856763926,0.116,0.082
4781,CAGL0M02805g,ChrM_C_glabrata_CBS138,316462,319909,366,40,68,3448,0.106148491879,0.08,0.136
4782,CAGL0M02849g,ChrM_C_glabrata_CBS138,320283,321739,127,74,47,1457,0.0871654083734,0.148,0.094
4783,CAGL0M02871g,ChrM_C_glabrata_CBS138,323420,326108,243,38,58,2689,0.0903681666047,0.076,0.116
4784,CAGL0M02893g,ChrM_C_glabrata_CBS138,326088,328951,280,48,55,2864,0.0977653631285,0.096,0.11
4785,CAGL0M02915g,ChrM_C_glabrata_CBS138,329064,330519,137,60,44,1456,0.0940934065934,0.12,0.088
4786,CAGL0M02937g,ChrM_C_glabrata_CBS138,330440,332345,162,51,47,1906,0.0849947534103,0.102,0.094
4787,CAGL0M02959g,ChrM_C_glabrata_CBS138,332581,335691,315,49,52,3111,0.101253616201,0.098,0.104
4788,CAGL0M02981g,ChrM_C_glabrata_CBS138,335687,339774,417,66,53,4088,0.102005870841,0.132,0.106
4789,CAGL0M03003g,ChrM_C_glabrata_CBS138,337884,339667,173,57,65,1784,0.0969730941704,0.114,0.13
4790,CAGL0M03025g,ChrM_C_glabrata_CBS138,341818,345657,354,61,41,3840,0.0921875,0.122,0.082
4791,CAGL0M03047g,ChrM_C_glabrata_CBS138,346406,347683,122,44,59,1278,0.0954616588419,0.088,0.118
4792,CAGL0M03069g,ChrM_C_glabrata_CBS138,347253,349472,255,39,54,2220,0.114864864865,0.078,0.108
4793,CAGL0M03091g,ChrM_C_glabrata_CBS138,349591,352210,288,58,51,2620,0.109923664122,0.116,0.102
4794,CAGL0M03113g,ChrM_C_glabrata_CBS138,352321,354687,246,51,43,2367,0.103929024081,0.102,0.086
4795,CAGL0M03135g,ChrM_C_glabrata_CBS138,354324,358645,419,55,28,4322,0.0969458583989,0.11,0.056
4796,CAGL0M03157g,ChrM_C_glabrata_CBS138,357811,361491,318,42,47,3681,0.0863895680522,0.084,0.094
4797,CAGL0M03179g,ChrM_C_glabrata_CBS138,361933,364869,293,46,46,2937,0.0997616615594,0.092,0.092
4798,CAGL0M03201g,ChrM_C_glabrata_CBS138,364386,366538,198,63,64,2153,0.091964700418,0.126,0.128
4799,CAGL0M03223g,ChrM_C_glabrata_CBS138,366648,370827,428,51,47,4180,0.102392344498,0.102,0.094
4800,CAGL0M03245g,ChrM_C_glabrata_CBS138,372067,373907,170,49,45,1841,0.0923411189571,0.098,0.09
4801,CAGL0M03267g,ChrM_C_glabrata_CBS138,373958,375007,89,49,43,1050,0.0847619047619,0.098,0.086
4802,CAGL0M03289g,ChrM_C_glabrata_CBS138,375147,377007,188,45,39,1861,0.101020956475,0.09,0.078
4803,CAGL0M03305g,ChrM_C_glabrata_CBS138,376045,376164,8,56,50,120,0.0666666666667,0.112,0.1
4804,CAGL0M03311g,ChrM_C_glabrata_CBS138,377757,379461,181,46,62,1705,0.106158357771,0.092,0.124
4805,CAGL0M03333g,ChrM_C_glabrata_CBS138,379807,381918,211,67,46,2112,0.0999053030303,0.134,0.092
4806,CAGL0M03355g,ChrM_C_glabrata_CBS138,382197,384764,277,44,61,2568,0.107866043614,0.088,0.122
4807,CAGL0M03366g,ChrM_C_glabrata_CBS138,384967,385365,50,63,56,399,0.125313283208,0.126,0.112
4808,CAGL0M03377g,ChrM_C_glabrata_CBS138,385418,387847,219,63,42,2430,0.0901234567901,0.126,0.084
4809,CAGL0M03399g,ChrM_C_glabrata_CBS138,389344,390457,112,42,51,1114,0.100538599641,0.084,0.102
4810,CAGL0M03421g,ChrM_C_glabrata_CBS138,390927,391586,56,49,42,660,0.0848484848485,0.098,0.084
4811,CAGL0M03465g,ChrM_C_glabrata_CBS138,392183,395507,278,40,45,3325,0.0836090225564,0.08,0.09
4812,CAGL0M03487g,ChrM_C_glabrata_CBS138,395718,397847,156,29,51,2130,0.0732394366197,0.058,0.102
4813,CAGL0M03531g,ChrM_C_glabrata_CBS138,397976,401237,301,48,54,3262,0.0922746781116,0.096,0.108
4814,CAGL0M03553g,ChrM_C_glabrata_CBS138,401475,402970,112,51,45,1496,0.0748663101604,0.102,0.09
4815,CAGL0M03575g,ChrM_C_glabrata_CBS138,403013,405126,137,30,47,2114,0.0648060548723,0.06,0.094
4816,CAGL0M03597g,ChrM_C_glabrata_CBS138,404451,406939,231,27,49,2489,0.0928083567698,0.054,0.098
4817,CAGL0M03619g,ChrM_C_glabrata_CBS138,406806,408157,142,54,57,1352,0.105029585799,0.108,0.114
4818,CAGL0M03641g,ChrM_C_glabrata_CBS138,408555,411047,231,56,56,2493,0.0926594464501,0.112,0.112
4819,CAGL0M03663g,ChrM_C_glabrata_CBS138,411265,413633,253,55,57,2369,0.106796116505,0.11,0.114
4820,CAGL0M03685g,ChrM_C_glabrata_CBS138,413053,415015,193,60,54,1963,0.0983188996434,0.12,0.108
4821,CAGL0M03707g,ChrM_C_glabrata_CBS138,415035,420415,574,41,45,5381,0.106671622375,0.082,0.09
4822,CAGL0M03729g,ChrM_C_glabrata_CBS138,420277,423087,234,49,45,2811,0.0832443970117,0.098,0.09
4823,CAGL0M03751g,ChrM_C_glabrata_CBS138,423598,425807,184,44,55,2210,0.083257918552,0.088,0.11
4824,CAGL0M03773g,ChrM_C_glabrata_CBS138,426079,427264,103,56,35,1186,0.0868465430017,0.112,0.07
4825,CAGL0M03795g,ChrM_C_glabrata_CBS138,428248,430947,258,51,49,2700,0.0955555555556,0.102,0.098
4826,CAGL0M03817g,ChrM_C_glabrata_CBS138,431063,432994,131,47,46,1932,0.0678053830228,0.094,0.092
4827,CAGL0M03839g,ChrM_C_glabrata_CBS138,432624,437203,406,23,35,4580,0.0886462882096,0.046,0.07
4828,CAGL0M03861g,ChrM_C_glabrata_CBS138,434130,435689,168,45,28,1560,0.107692307692,0.09,0.056
4829,CAGL0M03883g,ChrM_C_glabrata_CBS138,436135,437610,120,31,45,1476,0.0813008130081,0.062,0.09
4830,CAGL0M03905g,ChrM_C_glabrata_CBS138,437832,440258,217,42,44,2427,0.0894107952204,0.084,0.088
4831,CAGL0M03927g,ChrM_C_glabrata_CBS138,439453,442027,250,34,34,2575,0.0970873786408,0.068,0.068
4832,CAGL0M03949g,ChrM_C_glabrata_CBS138,441807,442649,72,45,43,843,0.085409252669,0.09,0.086
4833,CAGL0M03971g,ChrM_C_glabrata_CBS138,442731,445578,290,44,43,2848,0.101825842697,0.088,0.086
4834,CAGL0M03993g,ChrM_C_glabrata_CBS138,445553,446627,86,72,44,1075,0.08,0.144,0.088
4835,CAGL0M04015g,ChrM_C_glabrata_CBS138,446677,447917,92,38,35,1241,0.0741337630943,0.076,0.07
4836,CAGL0M04037g,ChrM_C_glabrata_CBS138,447714,449290,136,28,45,1577,0.0862396956246,0.056,0.09
4837,CAGL0M04059g,ChrM_C_glabrata_CBS138,449273,450569,135,54,42,1297,0.104086353123,0.108,0.084
4838,CAGL0M04081g,ChrM_C_glabrata_CBS138,450403,452167,177,48,64,1765,0.100283286119,0.096,0.128
4839,CAGL0M04103g,ChrM_C_glabrata_CBS138,452640,454586,200,62,50,1947,0.10272213662,0.124,0.1
4840,CAGL0M04125g,ChrM_C_glabrata_CBS138,454398,455497,101,54,43,1100,0.0918181818182,0.108,0.086
4841,CAGL0M04147g,ChrM_C_glabrata_CBS138,455948,459007,251,40,35,3060,0.0820261437908,0.08,0.07
4842,CAGL0M04169g,ChrM_C_glabrata_CBS138,459539,461618,155,34,29,2080,0.0745192307692,0.068,0.058
4843,CAGL0M04191g,ChrM_C_glabrata_CBS138,461156,463313,144,45,40,2158,0.0667284522706,0.09,0.08
4844,CAGL0M04213g,ChrM_C_glabrata_CBS138,463683,464663,45,34,35,981,0.045871559633,0.068,0.07
4845,CAGL0M04235g,ChrM_C_glabrata_CBS138,464749,467513,273,29,45,2765,0.0987341772152,0.058,0.09
4846,CAGL0M04257g,ChrM_C_glabrata_CBS138,467623,468715,106,49,45,1093,0.0969807868253,0.098,0.09
4847,CAGL0M04279g,ChrM_C_glabrata_CBS138,469003,471918,290,53,58,2916,0.099451303155,0.106,0.116
4848,CAGL0M04301g,ChrM_C_glabrata_CBS138,471985,473674,180,62,65,1690,0.10650887574,0.124,0.13
4849,CAGL0M04323g,ChrM_C_glabrata_CBS138,474078,476503,221,66,52,2426,0.0910964550701,0.132,0.104
4850,CAGL0M04345g,ChrM_C_glabrata_CBS138,476584,478843,210,56,57,2260,0.0929203539823,0.112,0.114
4851,CAGL0M04367g,ChrM_C_glabrata_CBS138,479073,481212,221,60,57,2140,0.103271028037,0.12,0.114
4852,CAGL0M04389g,ChrM_C_glabrata_CBS138,481433,483757,250,59,59,2325,0.10752688172,0.118,0.118
4853,CAGL0M04411g,ChrM_C_glabrata_CBS138,483873,485800,189,54,46,1928,0.0980290456432,0.108,0.092
4854,CAGL0M04433g,ChrM_C_glabrata_CBS138,485893,488885,279,48,61,2993,0.0932175075175,0.096,0.122
4855,CAGL0M04455g,ChrM_C_glabrata_CBS138,488972,491449,246,60,35,2478,0.0992736077482,0.12,0.07
4856,CAGL0M04477g,ChrM_C_glabrata_CBS138,491603,494106,139,41,36,2504,0.0555111821086,0.082,0.072
4857,CAGL0M04499g,ChrM_C_glabrata_CBS138,494163,495928,159,27,52,1766,0.0900339750849,0.054,0.104
4858,CAGL0M04521g,ChrM_C_glabrata_CBS138,496123,498280,217,70,54,2158,0.100556070436,0.14,0.108
4859,CAGL0M04543g,ChrM_C_glabrata_CBS138,498373,499558,138,53,57,1186,0.116357504216,0.106,0.114
4860,CAGL0M04565g,ChrM_C_glabrata_CBS138,499528,502271,272,56,48,2744,0.0991253644315,0.112,0.096
4861,CAGL0M04587g,ChrM_C_glabrata_CBS138,502313,503264,98,45,57,952,0.102941176471,0.09,0.114
4862,CAGL0M04609g,ChrM_C_glabrata_CBS138,503324,504723,138,56,49,1400,0.0985714285714,0.112,0.098
4863,CAGL0M04620g,ChrM_C_glabrata_CBS138,504742,505629,86,42,44,888,0.0968468468468,0.084,0.088
4864,CAGL0M04631g,ChrM_C_glabrata_CBS138,505230,505703,48,49,39,474,0.101265822785,0.098,0.078
4865,CAGL0M04653g,ChrM_C_glabrata_CBS138,505843,509216,363,52,49,3374,0.107587433314,0.104,0.098
4866,CAGL0M04675g,ChrM_C_glabrata_CBS138,509273,509959,76,71,49,687,0.110625909753,0.142,0.098
4867,CAGL0M04697g,ChrM_C_glabrata_CBS138,510143,510817,66,62,58,675,0.0977777777778,0.124,0.116
4868,CAGL0M04719g,ChrM_C_glabrata_CBS138,510892,511903,95,52,53,1012,0.0938735177866,0.104,0.106
4869,CAGL0M04741g,ChrM_C_glabrata_CBS138,512107,513253,116,41,50,1147,0.101133391456,0.082,0.1
4870,CAGL0M04763g,ChrM_C_glabrata_CBS138,513094,514565,147,52,50,1472,0.0998641304348,0.104,0.1
4871,CAGL0M04807g,ChrM_C_glabrata_CBS138,514819,520193,512,53,49,5375,0.0952558139535,0.106,0.098
4872,CAGL0M04829g,ChrM_C_glabrata_CBS138,524515,530153,598,63,44,5639,0.106047171484,0.126,0.088
4873,CAGL0M04851g,ChrM_C_glabrata_CBS138,532127,532318,16,48,47,192,0.0833333333333,0.096,0.094
4874,CAGL0M04873g,ChrM_C_glabrata_CBS138,532693,534131,148,42,45,1439,0.102849200834,0.084,0.09
4875,CAGL0M04895g,ChrM_C_glabrata_CBS138,534183,537446,345,57,66,3264,0.105698529412,0.114,0.132
4876,CAGL0M04917g,ChrM_C_glabrata_CBS138,537713,539654,231,60,56,1942,0.11894953656,0.12,0.112
4877,CAGL0M04939g,ChrM_C_glabrata_CBS138,539863,540811,99,60,63,949,0.104320337197,0.12,0.126
4878,CAGL0M04961g,ChrM_C_glabrata_CBS138,540914,542283,127,59,51,1370,0.092700729927,0.118,0.102
4879,CAGL0M04983g,ChrM_C_glabrata_CBS138,542468,543153,56,45,34,686,0.0816326530612,0.09,0.068
4880,CAGL0M05005g,ChrM_C_glabrata_CBS138,543253,544051,65,34,41,799,0.081351689612,0.068,0.082
4881,CAGL0M05027g,ChrM_C_glabrata_CBS138,544143,546820,251,47,56,2678,0.0937266616878,0.094,0.112
4882,CAGL0M05049g,ChrM_C_glabrata_CBS138,547353,548907,144,56,53,1555,0.0926045016077,0.112,0.106
4883,CAGL0M05115g,ChrM_C_glabrata_CBS138,549883,551321,133,51,54,1439,0.092425295344,0.102,0.108
