,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
5997,YOR336W,chrXV,949773,953870,443,48,45,4098,0.108101512933,0.096,0.09
5998,YOR337W,chrXV,954344,956623,205,48,46,2280,0.0899122807018,0.096,0.092
5999,YOR338W,chrXV,956898,957989,108,47,46,1092,0.0989010989011,0.094,0.092
6000,YOR339C,chrXV,958362,958832,37,57,51,471,0.0785562632696,0.114,0.102
6001,YOR340C,chrXV,959202,960182,85,56,38,981,0.0866462793068,0.112,0.076
6002,YOR341W,chrXV,960987,965981,495,47,53,4995,0.0990990990991,0.094,0.106
6003,YOR342C,chrXV,966666,967625,89,66,44,960,0.0927083333333,0.132,0.088
6004,YOR343C,chrXV,968148,968474,18,41,47,327,0.0550458715596,0.082,0.094
6005,YOR344C,chrXV,977194,978069,89,51,59,876,0.101598173516,0.102,0.118
6006,YOR345C,chrXV,981812,982162,33,58,52,351,0.0940170940171,0.116,0.104
6007,YOR346W,chrXV,981828,984785,301,58,48,2958,0.101757944557,0.116,0.096
6008,YOR347C,chrXV,984942,986462,121,54,44,1521,0.0795529257068,0.108,0.088
6009,YOR348C,chrXV,986899,988782,113,50,42,1884,0.0599787685775,0.1,0.084
6010,YOR349W,chrXV,989789,992833,279,38,54,3045,0.0916256157635,0.076,0.108
6011,YOR350C,chrXV,992864,994855,193,46,56,1992,0.0968875502008,0.092,0.112
6012,YOR351C,chrXV,995018,996511,149,48,49,1494,0.0997322623829,0.096,0.098
6013,YOR352W,chrXV,997213,998244,104,52,62,1032,0.100775193798,0.104,0.124
6014,YOR353C,chrXV,998453,1000828,215,68,55,2376,0.0904882154882,0.136,0.11
6015,YOR354C,chrXV,1001147,1003225,232,46,47,2079,0.111592111592,0.092,0.094
6016,YOR355W,chrXV,1005137,1006705,155,52,46,1569,0.0987890376036,0.104,0.092
6017,YOR356W,chrXV,1007221,1009116,168,46,60,1896,0.0886075949367,0.092,0.12
6018,YOR357C,chrXV,1009224,1009712,51,50,43,489,0.104294478528,0.1,0.086
6019,YOR358W,chrXV,1010161,1010889,52,43,42,729,0.0713305898491,0.086,0.084
6020,YOR359W,chrXV,1011189,1012760,135,42,61,1572,0.0858778625954,0.084,0.122
6021,YOR360C,chrXV,1013241,1014821,178,64,47,1581,0.112586970272,0.128,0.094
6022,YOR361C,chrXV,1015361,1017652,201,45,47,2292,0.0876963350785,0.09,0.094
6023,YOR362C,chrXV,1017880,1018746,80,45,55,867,0.0922722029988,0.09,0.11
6024,YOR363C,chrXV,1020222,1023212,275,50,58,2991,0.0919424941491,0.1,0.116
6025,YOR364W,chrXV,1023371,1023739,48,44,47,369,0.130081300813,0.088,0.094
6026,YOR365C,chrXV,1023461,1025572,230,50,54,2112,0.108901515152,0.1,0.108
6027,YOR366W,chrXV,1025256,1025609,35,52,55,354,0.0988700564972,0.104,0.11
6028,YOR367W,chrXV,1026007,1026609,56,55,54,603,0.0928689883914,0.11,0.108
6029,YOR368W,chrXV,1026843,1028048,113,50,45,1206,0.0936981757877,0.1,0.09
6030,YOR369C,chrXV,1028194,1028625,35,47,63,432,0.0810185185185,0.094,0.126
6031,YOR370C,chrXV,1029183,1030994,179,61,43,1812,0.0987858719647,0.122,0.086
6032,YOR371C,chrXV,1031489,1034182,254,42,57,2694,0.09428359317,0.084,0.114
6033,YOR372C,chrXV,1034807,1036471,153,57,49,1665,0.0918918918919,0.114,0.098
6034,YOR373W,chrXV,1036834,1039389,222,45,43,2556,0.0868544600939,0.09,0.086
6035,YOR374W,chrXV,1039840,1041399,139,40,57,1560,0.0891025641026,0.08,0.114
6036,YOR375C,chrXV,1041678,1043042,97,56,42,1365,0.0710622710623,0.112,0.084
6037,YOR376W,chrXV,1043191,1043559,26,46,35,369,0.070460704607,0.092,0.07
6038,YOR376W-A,chrXV,1045196,1045351,13,44,57,156,0.0833333333333,0.088,0.114
6039,YOR377W,chrXV,1046226,1047803,149,44,44,1578,0.0944233206591,0.088,0.088
6040,YOR378W,chrXV,1049511,1051058,109,39,43,1548,0.0704134366925,0.078,0.086
6041,YOR379C,chrXV,1050726,1051064,29,39,41,339,0.0855457227139,0.078,0.082
6042,YOR380W,chrXV,1051290,1052930,125,41,49,1641,0.0761730652041,0.082,0.098
6043,YOR381W,chrXV,1055545,1057680,194,47,56,2136,0.0908239700375,0.094,0.112
6044,YOR381W-A,chrXV,1058423,1058590,16,66,42,168,0.0952380952381,0.132,0.084
6045,YOR382W,chrXV,1059531,1059992,34,38,65,462,0.0735930735931,0.076,0.13
6046,YOR383C,chrXV,1060441,1061055,20,68,41,615,0.0325203252033,0.136,0.082
6047,YOR384W,chrXV,1061564,1063648,190,42,58,2085,0.0911270983213,0.084,0.116
6048,YOR385W,chrXV,1065043,1065915,87,49,52,873,0.0996563573883,0.098,0.104
6049,YOR386W,chrXV,1066839,1068536,169,62,55,1698,0.0995288574794,0.124,0.11
6050,YOR387C,chrXV,1069621,1070241,49,59,58,621,0.0789049919485,0.118,0.116
6051,YOR388C,chrXV,1071793,1072923,100,55,51,1131,0.0884173297966,0.11,0.102
6052,YOR389W,chrXV,1074213,1076087,151,60,53,1875,0.0805333333333,0.12,0.106
6053,YOR390W,chrXV,1076784,1077911,117,43,57,1128,0.103723404255,0.086,0.114
6054,YOR391C,chrXV,1078545,1079258,53,52,45,714,0.0742296918768,0.104,0.09
6055,YOR392W,chrXV,1079282,1079725,40,39,50,444,0.0900900900901,0.078,0.1
6056,YOR393W,chrXV,1080276,1081589,99,50,48,1314,0.0753424657534,0.1,0.096
6057,YOR394W,chrXV,1082718,1083212,36,47,56,495,0.0727272727273,0.094,0.112
6058,YOR394C-A,chrXV,1084202,1084369,14,48,29,168,0.0833333333333,0.096,0.058
6059,YOR396W,chrXV,1085473,1090863,376,51,31,5391,0.0697458727509,0.102,0.062
6060,YOR396C-A,chrXV,1090015,1090497,29,28,41,483,0.0600414078675,0.056,0.082
6061,YPL283C,chrXVI,280,6007,413,22,32,5728,0.0721019553073,0.044,0.064
6062,YPL283W-B,chrXVI,643,1125,28,42,28,483,0.0579710144928,0.084,0.056
6063,YPL283W-A,chrXVI,1426,2001,20,35,32,576,0.0347222222222,0.07,0.064
6064,YPL282C,chrXVI,7933,8427,38,57,45,495,0.0767676767677,0.114,0.09
6065,YPL281C,chrXVI,9557,10870,100,48,50,1314,0.076103500761,0.096,0.1
6066,YPL280W,chrXVI,11887,12600,53,45,53,714,0.0742296918768,0.09,0.106
6067,YPL279C,chrXVI,13228,14355,114,59,40,1128,0.101063829787,0.118,0.08
6068,YPL278C,chrXVI,15053,15355,29,51,44,303,0.0957095709571,0.102,0.088
6069,YPL277C,chrXVI,15405,16868,112,52,49,1464,0.0765027322404,0.104,0.098
6070,YPL274W,chrXVI,22938,24701,142,51,50,1764,0.0804988662132,0.102,0.1
6071,YPL273W,chrXVI,25087,26064,87,53,58,978,0.0889570552147,0.106,0.116
6072,YPL272C,chrXVI,26611,28164,172,53,42,1554,0.110682110682,0.106,0.084
6073,YPL271W,chrXVI,30079,30267,19,53,47,189,0.100529100529,0.106,0.094
6074,YPL270W,chrXVI,30482,32803,214,57,55,2322,0.0921619293712,0.114,0.11
6075,YPL269W,chrXVI,33013,34947,180,53,55,1935,0.093023255814,0.106,0.11
6076,YPL268W,chrXVI,35236,37845,272,53,48,2610,0.104214559387,0.106,0.096
6077,YPL267W,chrXVI,38169,38798,56,50,62,630,0.0888888888889,0.1,0.124
6078,YPL266W,chrXVI,39121,40077,89,62,44,957,0.0929989550679,0.124,0.088
6079,YPL265W,chrXVI,41043,42869,164,42,60,1827,0.0897646414888,0.084,0.12
6080,YPL264C,chrXVI,43283,44344,98,60,46,1062,0.0922787193974,0.12,0.092
6081,YPL263C,chrXVI,44551,46506,166,50,47,1956,0.0848670756646,0.1,0.094
6082,YPL262W,chrXVI,47336,48802,130,43,50,1467,0.0886162235855,0.086,0.1
6083,YPL261C,chrXVI,48996,49304,34,47,47,309,0.11003236246,0.094,0.094
6084,YPL260W,chrXVI,49303,50958,156,50,55,1656,0.0942028985507,0.1,0.11
6085,YPL259C,chrXVI,51244,52671,132,48,60,1428,0.0924369747899,0.096,0.12
6086,YPL258C,chrXVI,53498,55153,140,57,58,1656,0.0845410628019,0.114,0.116
6087,YPL257W,chrXVI,63279,63860,58,55,53,582,0.0996563573883,0.11,0.106
6088,YPL256C,chrXVI,64977,66614,141,59,50,1638,0.0860805860806,0.118,0.1
6089,YPL255W,chrXVI,67725,68882,113,48,53,1158,0.0975820379965,0.096,0.106
6090,YPL254W,chrXVI,69485,70951,159,53,58,1467,0.108384458078,0.106,0.116
6091,YPL253C,chrXVI,71063,73006,207,56,54,1944,0.106481481481,0.112,0.108
6092,YPL252C,chrXVI,73363,73881,35,57,65,519,0.0674373795761,0.114,0.13
6093,YPL251W,chrXVI,73625,73927,23,50,63,303,0.0759075907591,0.1,0.126
6094,YPL250C,chrXVI,74309,74719,34,63,49,411,0.0827250608273,0.126,0.098
6095,YPL249C-A,chrXVI,75699,76239,34,41,38,541,0.0628465804067,0.082,0.076
6096,YPL250W-A,chrXVI,75702,75989,16,42,32,288,0.0555555555556,0.084,0.064
6097,YPL249C,chrXVI,76669,79353,252,34,49,2685,0.0938547486034,0.068,0.098
6098,YPL248C,chrXVI,79711,82356,239,49,37,2646,0.0903250188964,0.098,0.074
6099,YPL247C,chrXVI,82625,84196,99,40,53,1572,0.0629770992366,0.08,0.106
6100,YPL246C,chrXVI,84509,85297,59,44,39,789,0.0747782002535,0.088,0.078
6101,YPL245W,chrXVI,85586,86950,122,36,48,1365,0.0893772893773,0.072,0.096
6102,YPL244C,chrXVI,87014,88033,83,49,43,1020,0.0813725490196,0.098,0.086
6103,YPL243W,chrXVI,88517,90316,188,42,64,1800,0.104444444444,0.084,0.128
6104,YPL242C,chrXVI,90622,95109,481,56,69,4488,0.107174688057,0.112,0.138
6105,YPL241C,chrXVI,95372,96258,100,61,52,887,0.11273957159,0.122,0.104
6106,YPL240C,chrXVI,96496,98625,195,52,41,2130,0.0915492957746,0.104,0.082
6107,YPL239W,chrXVI,99484,100086,53,45,39,603,0.0878938640133,0.09,0.078
6108,YPL238C,chrXVI,100474,100863,26,42,51,390,0.0666666666667,0.084,0.102
6109,YPL237W,chrXVI,100496,101353,75,42,50,858,0.0874125874126,0.084,0.1
6110,YPL236C,chrXVI,101608,102702,94,53,43,1095,0.0858447488584,0.106,0.086
6111,YPL235W,chrXVI,103232,104647,139,46,53,1416,0.0981638418079,0.092,0.106
6112,YPL234C,chrXVI,104946,105440,33,64,50,495,0.0666666666667,0.128,0.1
6113,YPL233W,chrXVI,106172,106822,45,45,45,651,0.0691244239631,0.09,0.09
6114,YPL232W,chrXVI,107275,108147,56,40,53,873,0.0641466208477,0.08,0.106
6115,YPL231W,chrXVI,108652,114315,486,55,29,5664,0.0858050847458,0.11,0.058
6116,YPL230W,chrXVI,115219,116487,103,35,49,1269,0.0811662726556,0.07,0.098
6117,YPL229W,chrXVI,117067,117687,51,45,54,621,0.0821256038647,0.09,0.108
6118,YPL228W,chrXVI,118382,120031,172,54,68,1650,0.104242424242,0.108,0.136
6119,YPL227C,chrXVI,120163,121167,114,62,54,1005,0.113432835821,0.124,0.108
6120,YPL226W,chrXVI,121767,125357,346,59,55,3591,0.0963519910888,0.118,0.11
6121,YPL225W,chrXVI,126006,126446,48,57,61,441,0.108843537415,0.114,0.122
6122,YPL224C,chrXVI,126634,128088,133,67,47,1455,0.0914089347079,0.134,0.094
6123,YPL223C,chrXVI,128632,129138,32,42,48,507,0.0631163708087,0.084,0.096
6124,YPL222W,chrXVI,130162,132228,141,26,49,2067,0.0682148040639,0.052,0.098
6125,YPL222C-A,chrXVI,131870,132115,12,41,45,246,0.0487804878049,0.082,0.09
6126,YPL221W,chrXVI,133043,135424,201,48,45,2382,0.0843828715365,0.096,0.09
6127,YPL220W,chrXVI,135790,136443,53,47,58,654,0.0810397553517,0.094,0.116
6128,YPL219W,chrXVI,136750,138228,146,53,49,1479,0.0987153482082,0.106,0.098
6129,YPL218W,chrXVI,138698,139409,70,50,52,712,0.0983146067416,0.1,0.104
6130,YPL217C,chrXVI,139620,143171,353,62,51,3552,0.0993806306306,0.124,0.102
6131,YPL216W,chrXVI,143821,147129,335,55,53,3309,0.101239045029,0.11,0.106
6132,YPL215W,chrXVI,147416,148423,99,52,48,1008,0.0982142857143,0.104,0.096
6133,YPL214C,chrXVI,148569,150191,131,53,50,1623,0.0807147258164,0.106,0.1
6134,YPL213W,chrXVI,150614,151330,67,51,45,717,0.0934449093445,0.102,0.09
6135,YPL212C,chrXVI,151515,153149,146,51,49,1635,0.0892966360856,0.102,0.098
6136,YPL211W,chrXVI,153495,154040,49,46,48,546,0.0897435897436,0.092,0.096
6137,YPL210C,chrXVI,154290,156212,211,46,46,1923,0.109724388976,0.092,0.092
6138,YPL209C,chrXVI,156490,157593,101,50,41,1104,0.0914855072464,0.1,0.082
6139,YPL208W,chrXVI,157842,159593,179,40,52,1752,0.102168949772,0.08,0.104
6140,YPL207W,chrXVI,159909,162341,241,53,64,2433,0.0990546650226,0.106,0.128
6141,YPL206C,chrXVI,162632,163597,97,67,44,966,0.100414078675,0.134,0.088
6142,YPL205C,chrXVI,163922,164266,33,46,44,345,0.095652173913,0.092,0.088
6143,YPL204W,chrXVI,164276,165760,129,43,62,1485,0.0868686868687,0.086,0.124
6144,YPL203W,chrXVI,166256,167398,111,63,42,1143,0.0971128608924,0.126,0.084
6145,YPL202C,chrXVI,168088,169338,127,54,47,1251,0.101518784972,0.108,0.094
6146,YPL201C,chrXVI,169770,171155,146,39,52,1386,0.105339105339,0.078,0.104
6147,YPL200W,chrXVI,171484,171954,50,47,60,471,0.106157112527,0.094,0.12
6148,YPL199C,chrXVI,172033,172755,72,60,53,723,0.0995850622407,0.12,0.106
6149,YPL198W,chrXVI,173152,174702,158,49,41,1551,0.101869761444,0.098,0.082
6150,YPL197C,chrXVI,174343,174756,31,55,36,414,0.0748792270531,0.11,0.072
6151,YPL196W,chrXVI,175043,175864,76,38,54,822,0.0924574209246,0.076,0.108
6152,YPL195W,chrXVI,176223,179021,286,56,40,2799,0.102179349768,0.112,0.08
6153,YPL194W,chrXVI,179277,181115,165,43,55,1839,0.089722675367,0.086,0.11
6154,YPL193W,chrXVI,181403,182548,129,48,50,1146,0.112565445026,0.096,0.1
6155,YPL192C,chrXVI,182655,183056,35,61,53,402,0.0870646766169,0.122,0.106
6156,YPL191C,chrXVI,183597,184679,122,46,51,1083,0.112650046168,0.092,0.102
6157,YPL190C,chrXVI,185317,187725,203,48,52,2409,0.0842673308427,0.096,0.104
6158,YPL189C-A,chrXVI,188307,188513,20,53,47,207,0.0966183574879,0.106,0.094
6159,YPL189W,chrXVI,189154,190983,159,41,66,1830,0.0868852459016,0.082,0.132
6160,YPL188W,chrXVI,191406,192650,118,66,57,1245,0.0947791164659,0.132,0.114
6161,YPL187W,chrXVI,193648,194145,36,60,53,498,0.0722891566265,0.12,0.106
6162,YPL186C,chrXVI,194512,195426,95,46,53,915,0.103825136612,0.092,0.106
6163,YPL185W,chrXVI,195253,195648,46,48,51,396,0.116161616162,0.096,0.102
6164,YPL184C,chrXVI,195950,197788,181,57,51,1839,0.0984230560087,0.114,0.102
6165,YPL183W-A,chrXVI,199095,199376,27,46,56,282,0.0957446808511,0.092,0.112
6166,YPL183C,chrXVI,199495,202536,302,55,47,3042,0.0992767915845,0.11,0.094
6167,YPL182C,chrXVI,203306,203689,35,52,30,384,0.0911458333333,0.104,0.06
6168,YPL181W,chrXVI,203421,204941,116,53,50,1521,0.0762656147272,0.106,0.1
6169,YPL180W,chrXVI,205248,207647,207,51,48,2400,0.08625,0.102,0.096
6170,YPL179W,chrXVI,208157,209806,170,51,42,1650,0.10303030303,0.102,0.084
6171,YPL178W,chrXVI,212158,212784,53,62,61,627,0.0845295055821,0.124,0.122
6172,YPL177C,chrXVI,213042,213962,80,62,44,921,0.0868621064061,0.124,0.088
6173,YPL176C,chrXVI,216012,218363,191,50,51,2352,0.0812074829932,0.1,0.102
6174,YPL175W,chrXVI,218630,220088,140,50,47,1459,0.0959561343386,0.1,0.094
6175,YPL174C,chrXVI,220167,222773,276,44,57,2607,0.10586881473,0.088,0.114
6176,YPL173W,chrXVI,223143,224036,79,51,59,894,0.0883668903803,0.102,0.118
6177,YPL172C,chrXVI,224353,225741,120,55,52,1389,0.0863930885529,0.11,0.104
6178,YPL171C,chrXVI,226169,227371,91,54,48,1203,0.0756442227764,0.108,0.096
6179,YPL170W,chrXVI,228314,228772,36,28,57,459,0.078431372549,0.056,0.114
6180,YPL169C,chrXVI,229039,230838,165,56,52,1800,0.0916666666667,0.112,0.104
6181,YPL168W,chrXVI,231217,232509,133,50,57,1293,0.102861562258,0.1,0.114
6182,YPL167C,chrXVI,232593,237107,458,55,53,4515,0.101439645626,0.11,0.106
6183,YPL166W,chrXVI,237338,237979,82,42,57,642,0.127725856698,0.084,0.114
6184,YPL165C,chrXVI,237956,239077,118,68,55,1122,0.105169340463,0.136,0.11
6185,YPL164C,chrXVI,239350,241497,201,55,52,2148,0.0935754189944,0.11,0.104
6186,YPL163C,chrXVI,241918,242700,61,49,47,783,0.0779054916986,0.098,0.094
6187,YPL162C,chrXVI,243206,244027,85,46,62,822,0.103406326034,0.092,0.124
6188,YPL161C,chrXVI,244319,246220,209,56,42,1902,0.109884332282,0.112,0.084
6189,YPL160W,chrXVI,246990,250262,309,47,61,3273,0.0944087992667,0.094,0.122
6190,YPL159C,chrXVI,250907,251668,63,58,59,762,0.0826771653543,0.116,0.118
6191,YPL158C,chrXVI,252034,254310,212,59,49,2277,0.0931049626702,0.118,0.098
6192,YPL157W,chrXVI,254814,255761,89,50,56,948,0.0938818565401,0.1,0.112
6193,YPL156C,chrXVI,255913,256767,93,53,49,855,0.108771929825,0.106,0.098
6194,YPL155C,chrXVI,257216,259336,173,51,46,2121,0.0815652993871,0.102,0.092
6195,YPL154C,chrXVI,259714,260931,91,45,51,1218,0.0747126436782,0.09,0.102
6196,YPL153C,chrXVI,261727,264192,225,72,46,2466,0.0912408759124,0.144,0.092
6197,YPL152W-A,chrXVI,264602,264700,4,52,44,99,0.040404040404,0.104,0.088
6198,YPL152W,chrXVI,265028,266104,107,37,46,1077,0.0993500464253,0.074,0.092
6199,YPL151C,chrXVI,266180,267535,120,54,57,1356,0.0884955752212,0.108,0.114
6200,YPL150W,chrXVI,268188,270893,266,57,58,2706,0.0983000739098,0.114,0.116
6201,YPL149W,chrXVI,271310,272194,76,57,44,885,0.0858757062147,0.114,0.088
6202,YPL148C,chrXVI,272294,272815,46,46,59,522,0.088122605364,0.092,0.118
6203,YPL147W,chrXVI,273255,275867,261,55,52,2613,0.0998851894374,0.11,0.104
6204,YPL146C,chrXVI,276162,277529,136,55,51,1368,0.0994152046784,0.11,0.102
6205,YPL145C,chrXVI,278395,279699,112,55,45,1305,0.0858237547893,0.11,0.09
6206,YPL144W,chrXVI,280480,280926,50,36,53,447,0.111856823266,0.072,0.106
6207,YPL143W,chrXVI,282122,282970,78,40,73,849,0.0918727915194,0.08,0.146
6208,YPL142C,chrXVI,282686,283003,26,51,71,318,0.0817610062893,0.102,0.142
6209,YPL141C,chrXVI,283464,286061,225,72,53,2598,0.0866050808314,0.144,0.106
6210,YPL140C,chrXVI,287514,289034,119,52,66,1521,0.0782380013149,0.104,0.132
6211,YPL139C,chrXVI,289669,291051,147,64,56,1383,0.106290672451,0.128,0.112
6212,YPL138C,chrXVI,291366,292427,106,63,58,1062,0.0998116760829,0.126,0.116
6213,YPL137C,chrXVI,292817,296647,359,57,34,3831,0.0937092143044,0.114,0.068
6214,YPL136W,chrXVI,296286,296654,30,39,36,369,0.0813008130081,0.078,0.072
6215,YPL135W,chrXVI,297553,298050,40,36,50,498,0.0803212851406,0.072,0.1
6216,YPL135C-A,chrXVI,297678,297851,14,40,35,174,0.0804597701149,0.08,0.07
6217,YPL134C,chrXVI,298571,299503,76,51,43,933,0.0814576634512,0.102,0.086
6218,YPL133C,chrXVI,299888,301228,106,43,48,1341,0.0790454884415,0.086,0.096
6219,YPL132W,chrXVI,301716,302618,80,48,49,903,0.0885935769657,0.096,0.098
6220,YPL131W,chrXVI,303121,304014,78,47,53,894,0.0872483221477,0.094,0.106
6221,YPL130W,chrXVI,304387,305058,65,52,47,672,0.0967261904762,0.104,0.094
6222,YPL129W,chrXVI,305298,306137,74,50,55,840,0.0880952380952,0.1,0.11
6223,YPL128C,chrXVI,306533,308221,131,56,60,1689,0.0775606867969,0.112,0.12
6224,YPL127C,chrXVI,308828,309604,49,65,36,777,0.0630630630631,0.13,0.072
6225,YPL126W,chrXVI,310210,312900,293,34,71,2691,0.108881456708,0.068,0.142
6226,YPL125W,chrXVI,313388,316486,351,71,47,3099,0.113262342691,0.142,0.094
6227,YPL124W,chrXVI,316755,317516,70,51,53,762,0.0918635170604,0.102,0.106
6228,YPL123C,chrXVI,317641,318945,143,51,57,1305,0.109578544061,0.102,0.114
6229,YPL122C,chrXVI,319226,320767,154,59,47,1542,0.0998702983139,0.118,0.094
6230,YPL121C,chrXVI,320962,321630,66,48,36,669,0.0986547085202,0.096,0.072
6231,YPL120W,chrXVI,322071,323744,161,38,55,1674,0.0961768219833,0.076,0.11
6232,YPL119C-A,chrXVI,324024,324287,23,52,50,264,0.0871212121212,0.104,0.1
6233,YPL119C,chrXVI,324411,326264,153,47,48,1854,0.0825242718447,0.094,0.096
6234,YPL118W,chrXVI,326628,327662,99,45,54,1035,0.095652173913,0.09,0.108
6235,YPL117C,chrXVI,327864,328730,69,54,52,867,0.0795847750865,0.108,0.104
6236,YPL116W,chrXVI,329606,331699,192,58,52,2094,0.0916905444126,0.116,0.104
6237,YPL115C,chrXVI,332100,335486,328,54,50,3387,0.0968408621199,0.108,0.1
6238,YPL114W,chrXVI,335948,336367,46,47,48,420,0.109523809524,0.094,0.096
6239,YPL113C,chrXVI,335953,337143,121,47,54,1191,0.101595298069,0.094,0.108
6240,YPL112C,chrXVI,337436,338620,122,54,40,1185,0.102953586498,0.108,0.08
6241,YPL111W,chrXVI,339944,340945,68,42,45,1002,0.0678642714571,0.084,0.09
6242,YPL110C,chrXVI,341068,344739,359,38,51,3672,0.0977668845316,0.076,0.102
6243,YPL109C,chrXVI,345264,347389,220,52,48,2126,0.103480714958,0.104,0.096
6244,YPL108W,chrXVI,348446,348952,30,54,43,507,0.0591715976331,0.108,0.086
6245,YPL107W,chrXVI,349119,349865,56,38,55,747,0.0749665327979,0.076,0.11
6246,YPL106C,chrXVI,350194,352275,169,57,65,2082,0.081171950048,0.114,0.13
6247,YPL105C,chrXVI,352863,355412,206,60,48,2550,0.0807843137255,0.12,0.096
6248,YPL104W,chrXVI,355700,357676,202,44,53,1977,0.102175012645,0.088,0.106
6249,YPL103C,chrXVI,358000,359406,128,50,53,1407,0.090973702914,0.1,0.106
6250,YPL102C,chrXVI,360003,360305,24,55,31,303,0.0792079207921,0.11,0.062
6251,YPL101W,chrXVI,360209,361579,108,45,53,1371,0.0787746170678,0.09,0.106
6252,YPL100W,chrXVI,361872,363362,155,49,57,1491,0.103957075788,0.098,0.114
6253,YPL099C,chrXVI,363520,364068,46,68,59,549,0.0837887067395,0.136,0.118
6254,YPL098C,chrXVI,364386,364727,28,59,41,342,0.0818713450292,0.118,0.082
6255,YPL097W,chrXVI,364952,366430,137,47,43,1479,0.0926301555105,0.094,0.086
6256,YPL096C-A,chrXVI,366529,366735,13,56,58,207,0.0628019323671,0.112,0.116
6257,YPL096W,chrXVI,366927,368018,116,43,55,1092,0.106227106227,0.086,0.11
6258,YPL095C,chrXVI,368071,369441,125,52,51,1371,0.09117432531,0.104,0.102
6259,YPL094C,chrXVI,369839,370663,60,47,37,825,0.0727272727273,0.094,0.074
6260,YPL093W,chrXVI,370978,372921,172,32,51,1944,0.0884773662551,0.064,0.102
6261,YPL092W,chrXVI,373793,375169,121,42,54,1377,0.0878721859114,0.084,0.108
6262,YPL091W,chrXVI,375502,376953,139,57,50,1452,0.0957300275482,0.114,0.1
6263,YPL090C,chrXVI,377291,378395,112,56,43,1105,0.101357466063,0.112,0.086
6264,YPL089C,chrXVI,379120,381150,179,49,43,2031,0.0881339241753,0.098,0.086
6265,YPL088W,chrXVI,381965,382993,86,43,43,1029,0.0835762876579,0.086,0.086
6266,YPL087W,chrXVI,383455,384408,92,42,54,954,0.0964360587002,0.084,0.108
6267,YPL086C,chrXVI,384773,386446,167,61,53,1674,0.099761051374,0.122,0.106
6268,YPL085W,chrXVI,387067,393654,573,56,45,6588,0.0869763205829,0.112,0.09
6269,YPL084W,chrXVI,394038,396572,256,40,51,2535,0.100986193294,0.08,0.102
6270,YPL083C,chrXVI,396702,398105,129,44,56,1404,0.0918803418803,0.088,0.112
6271,YPL082C,chrXVI,398480,404083,526,55,33,5604,0.0938615274804,0.11,0.066
6272,YPL081W,chrXVI,404950,406044,105,53,50,1095,0.0958904109589,0.106,0.1
6273,YPL080C,chrXVI,406172,406498,25,50,58,327,0.0764525993884,0.1,0.116
6274,YPL079W,chrXVI,406636,407539,90,47,61,904,0.0995575221239,0.094,0.122
6275,YPL078C,chrXVI,408010,408744,61,58,48,735,0.0829931972789,0.116,0.096
6276,YPL077C,chrXVI,409368,410090,59,45,53,723,0.0816044260028,0.09,0.106
6277,YPL076W,chrXVI,410443,411285,71,58,40,843,0.0842230130486,0.116,0.08
6278,YPL075W,chrXVI,412254,415362,304,57,63,3109,0.0977806368607,0.114,0.126
6279,YPL074W,chrXVI,415763,418027,201,63,41,2265,0.0887417218543,0.126,0.082
6280,YPL073C,chrXVI,418499,418984,46,42,38,486,0.0946502057613,0.084,0.076
6281,YPL072W,chrXVI,418512,420011,135,40,67,1500,0.09,0.08,0.134
6282,YPL071C,chrXVI,420048,420518,60,55,41,471,0.127388535032,0.11,0.082
6283,YPL070W,chrXVI,420948,422786,195,45,57,1839,0.10603588907,0.09,0.114
6284,YPL069C,chrXVI,422885,423892,107,57,48,1008,0.106150793651,0.114,0.096
6285,YPL068C,chrXVI,424215,425096,80,52,31,882,0.0907029478458,0.104,0.062
6286,YPL067C,chrXVI,425251,425847,31,46,41,597,0.0519262981575,0.092,0.082
6287,YPL066W,chrXVI,426233,427672,139,45,47,1440,0.0965277777778,0.09,0.094
6288,YPL065W,chrXVI,427927,428655,64,49,50,729,0.0877914951989,0.098,0.1
6289,YPL064C,chrXVI,428711,429616,82,45,45,906,0.0905077262693,0.09,0.09
6290,YPL063W,chrXVI,429939,431369,124,42,50,1431,0.0866526904263,0.084,0.1
6291,YPL062W,chrXVI,431895,432299,20,47,51,405,0.0493827160494,0.094,0.102
6292,YPL061W,chrXVI,432588,434090,139,41,50,1503,0.0924817032601,0.082,0.1
6293,YPL060W,chrXVI,434523,435764,117,51,55,1242,0.0942028985507,0.102,0.11
6294,YPL059W,chrXVI,444579,445031,38,52,57,453,0.083885209713,0.104,0.114
6295,YPL058C,chrXVI,445842,450377,402,54,54,4536,0.0886243386243,0.108,0.108
6296,YPL057C,chrXVI,451909,453057,112,45,41,1149,0.0974760661445,0.09,0.082
6297,YPL056C,chrXVI,453430,453735,16,50,48,306,0.0522875816993,0.1,0.096
6298,YPL055C,chrXVI,453992,454990,70,33,33,999,0.0700700700701,0.066,0.066
6299,YPL054W,chrXVI,455759,456664,93,51,64,906,0.102649006623,0.102,0.128
6300,YPL053C,chrXVI,457118,458458,129,66,53,1341,0.0961968680089,0.132,0.106
6301,YPL052W,chrXVI,458799,459678,108,50,45,880,0.122727272727,0.1,0.09
6302,YPL051W,chrXVI,459963,460559,57,57,50,597,0.0954773869347,0.114,0.1
